brand,years,mileage,transmission,price
Chevrolet,2018,42799,Automatic,6995
Nissan,2015,90947,CVT,5900
Pontiac,2008,29065,Automatic,13999
Buick,2008,98527,Automatic,2999
Hyundai,2019,11789,Automatic,26291
Cadillac,2019,2055,Automatic,33998
Lincoln,2006,116852,Automatic,11999
Nissan,2017,100395,CVT,13999
Jaguar,2018,24249,Automatic,20900
Kia,2017,3604,Automatic,8500
Lincoln,2009,88453,Automatic,9588
Lexus,2005,106941,Automatic,12950
GMC,2014,113882,Automatic,24490
Scion,2013,36511,Automatic,11990
Honda,2016,32034,CVT,10500
Maserati,2016,44698,Automatic,28999
Nissan,2017,65316,CVT,10491
Toyota,2002,217215,Manual,4988
Acura,2010,164972,Automatic,9960
Chrysler,2018,34947,Automatic,28356
Suzuki,2010,127449,CVT,6995
Jaguar,2005,218509,Automatic,4995
Toyota,2000,112818,Manual,5494
BMW,2016,52746,Automatic,57995
Volvo,2019,16611,Automatic,55000
Mercedes-Benz,2008,163753,Automatic,16987
Chevrolet,2016,86886,Automatic,8800
Jaguar,2012,202065,Automatic,13920
Honda,2008,137862,Manual,5267
Hummer,2003,71358,Automatic,78000
Cadillac,1993,136192,Automatic,4890
Aston,2007,84127,Manual,32750
INFINITI,2019,9252,Automatic,29850
Lexus,2011,81407,Automatic,12999
Pontiac,2007,75301,Automatic,9500
Lamborghini,2020,114239,Automatic,235900
Toyota,2008,210229,Manual,4995
Scion,2015,114986,Other/Unknown,9999
Mercedes-Benz,2012,12654,Automatic,13995
Volkswagen,2019,43038,Automatic,23900
Mercury,2008,15405,Automatic,10000
Buick,2016,65321,Automatic,11899
BMW,2008,76465,Automatic,7495
INFINITI,2012,182042,Automatic,11999
Kia,2019,18993,CVT,12995
Volvo,2018,12072,Automatic,49995
Mercedes-Benz,2016,35293,Automatic,18995
Mercedes-Benz,2012,186195,Automatic,11985
INFINITI,2012,220917,Automatic,13495
Lamborghini,2020,3446,Automatic,238500
Aston,2017,15551,Automatic,89995
Ford,2014,78841,Automatic,8500
Toyota,2011,141347,Automatic,9795
Kia,2015,51186,Automatic,18579
Chrysler,2018,27372,Automatic,16950
Bentley,2007,61296,Automatic,33991
Pontiac,2001,163486,Automatic,3000
Dodge,2015,38938,Automatic,24995
Chrysler,2018,3364,Automatic,31991
Mazda,2004,88073,Manual,8795
Alfa,2018,19931,Automatic,25395
Nissan,2014,115919,Manual,6486
Mitsubishi,1994,178599,Automatic,8500
Buick,2003,68973,Automatic,5950
MINI,2018,26018,Automatic,23553
Toyota,2019,7144,CVT,35997
Maserati,2015,55111,Automatic,24450
Dodge,2006,114459,Automatic,4988
Honda,2015,89198,CVT,13900
Chevrolet,2015,81214,Automatic,8995
Volkswagen,2018,4142,Automatic,15995
INFINITI,2018,17043,Automatic,30495
BMW,2016,50373,Automatic,29312
Pontiac,2009,36754,Automatic,12630
Hyundai,2018,17187,Automatic,17991
Lincoln,2017,29702,Automatic,24379
Ford,2009,78703,Automatic,7575
Honda,2018,48146,CVT,9999
Buick,2018,1901,Automatic,10990
Toyota,2013,107428,Automatic,11990
Chevrolet,2017,38019,Automatic,8990
Toyota,2014,91468,CVT,11000
Jaguar,2015,4762,Automatic,25000
Honda,2019,19364,CVT,15000
Volkswagen,2015,43343,Automatic,9995
Buick,2016,37165,Automatic,15778
GMC,2018,9255,Automatic,29000
Buick,2017,23926,Automatic,17999
Buick,2017,2568,Automatic,20359
Mercedes-Benz,2015,102633,Automatic,13500
Kia,2016,111021,Automatic,6999
Dodge,2007,212214,Automatic,3988
Chevrolet,2018,51007,Automatic,12849
Chevrolet,2018,8882,Automatic,25899
Subaru,2017,94126,CVT,12995
Hyundai,2016,120934,Automatic,18691
Hyundai,2016,31844,Manual,9995
Volkswagen,2016,52999,Automatic,11000
Chevrolet,2020,432821,Automatic,19800
Aston,2015,4328,Automatic,63990
Ford,2013,131835,Automatic,12900
Ford,2004,105079,Automatic,9988
Ford,2004,139261,Automatic,8850
Dodge,2013,83407,Automatic,2999
Cadillac,2013,125571,Automatic,10995
Acura,2016,8023,Automatic,11999
Nissan,2014,43303,CVT,9799
Ford,2019,6504,CVT,14674
Honda,2019,22161,CVT,18999
Mercedes-Benz,2018,54112,Automatic,25200
BMW,2015,6228,Automatic,25900
Bentley,2007,77362,Automatic,44950
Jeep,2016,63325,Automatic,9995
Ford,2004,168792,Automatic,15995
Lincoln,2003,201032,Automatic,5995
MINI,2014,92357,Automatic,10495
Lexus,2011,133888,CVT,10500
Hyundai,2017,3363,Automatic,9999
Chevrolet,2004,31104,Automatic,22997
Mercedes-Benz,2018,39652,Automatic,50290
Pontiac,2005,163143,Automatic,4550
Volkswagen,2009,145405,Automatic,10995
Lexus,2017,48473,Automatic,24800
Jaguar,2015,49155,Automatic,24750
Mitsubishi,2014,128088,CVT,7999
Mercedes-Benz,2008,14322,Automatic,19994
Alfa,2018,21524,Automatic,27999
Porsche,1987,154174,Manual,19000
BMW,2012,133838,Automatic,999
Ford,2010,212082,Automatic,4500
Cadillac,2011,59087,Automatic,24995
Nissan,2009,144768,Automatic,4995
Jeep,2011,180585,Other/Unknown,5000
Audi,2017,32072,Automatic,44995
Honda,2010,114503,CVT,6495
Honda,2012,64217,Automatic,13637
Nissan,2013,10641,CVT,8000
Hyundai,2011,132158,Automatic,14897
Nissan,2007,190527,CVT,2995
Mercedes-Benz,2019,619,Automatic,24900
Kia,2016,44183,Automatic,23895
Lincoln,2017,35731,Automatic,14950
Jaguar,1988,87045,Automatic,7480
Nissan,2017,30442,CVT,7999
Audi,2018,8849,Automatic,27999
Chrysler,2017,49599,Automatic,16995
Acura,2012,92548,Automatic,24999
Jeep,2012,110125,Automatic,17900
Buick,2015,8088,Automatic,13495
Mazda,2016,9095,Automatic,9888
Audi,2017,41495,Automatic,30900
Honda,2014,128446,Automatic,12995
Hyundai,2019,20373,Automatic,16899
Hyundai,2017,13631,Automatic,7995
Cadillac,2016,64315,Automatic,35981
Hyundai,2018,40608,Manual,12996
Chevrolet,2017,44893,Automatic,11259
GMC,2016,105599,Automatic,12995
Nissan,2018,41456,CVT,8995
Ford,2014,183902,Automatic,13500
Ford,2016,101367,Manual,13450
Buick,2015,106194,Automatic,14950
Volkswagen,2017,51488,Automatic,23950
Chrysler,2017,51556,Automatic,18350
Dodge,2017,77716,Automatic,10495
Honda,2005,142454,Manual,16977
Acura,2011,216393,Automatic,13700
Chevrolet,2001,132068,Automatic,4995
Chevrolet,2018,63676,Automatic,22450
Lincoln,2017,46775,Automatic,19689
Subaru,2019,6877,CVT,26999
Scion,2013,36511,Automatic,11990
Chevrolet,2019,15939,Automatic,16999
Chevrolet,2018,19776,Automatic,9999
Kia,2014,106735,Automatic,7490
Saturn,2007,6376,Manual,7995
Hyundai,2019,6603,Automatic,26999
Subaru,2013,13415,CVT,10995
Hyundai,2017,63356,Automatic,11068
Subaru,2017,111587,Manual,12499
Dodge,2018,2256,Automatic,14979
Chevrolet,2019,51477,Automatic,33895
Cadillac,2008,6408,Automatic,21499
Ford,2002,265006,Automatic,2999
Toyota,2018,62366,CVT,15099
Ford,1989,139214,Automatic,8096
Dodge,2016,108503,Automatic,6800
Volkswagen,2011,152855,Automatic,4500
Jaguar,2018,29977,Automatic,24980
Dodge,2013,109558,Manual,4565
Subaru,2016,68757,CVT,17263
Honda,2006,235963,Automatic,4995
Subaru,2017,118532,CVT,11500
Scion,2015,86484,Automatic,13000
Lincoln,2014,15383,CVT,11261
Toyota,2013,145893,CVT,7999
Lexus,2004,99214,Automatic,15999
Cadillac,2008,78524,Automatic,7000
Toyota,2008,96123,Automatic,10900
BMW,2000,80888,Manual,15900
Mercedes-Benz,2016,22627,Automatic,23999
GMC,2015,150137,Automatic,13800
GMC,2017,107874,Automatic,12850
Dodge,2006,178601,Automatic,3990
Lincoln,2010,14017,Automatic,8740
Volvo,2019,6362,Automatic,25498
Dodge,2006,19614,Automatic,1999
Hyundai,2019,336,Automatic,32995
Kia,2014,100823,Automatic,8899
Toyota,2017,24761,Automatic,21299
BMW,2014,116532,Automatic,23750
BMW,2017,32013,Automatic,37999
Lincoln,2019,2484,Automatic,35999
Kia,2010,108051,Manual,4250
Hyundai,2014,7259,Automatic,19999
Chrysler,2004,142984,Automatic,4981
Nissan,2005,161265,Automatic,4750
Chrysler,2015,65222,Automatic,9995
Bentley,2018,26257,Automatic,142995
FIAT,2015,55015,Automatic,6900
Ford,2003,20527,Automatic,9990
Hummer,2008,87896,Automatic,14995
Hyundai,2010,37453,Automatic,3999
Chevrolet,2007,179214,Automatic,9995
Mercedes-Benz,2012,50421,Automatic,17966
Mercedes-Benz,2006,110987,Automatic,7986
Honda,2004,6436,Automatic,10495
Lexus,2018,12866,Automatic,71386
Maserati,2016,68671,Automatic,24850
Ford,2019,32717,Automatic,7999
Audi,2016,59498,Automatic,22999
Cadillac,2010,112558,Automatic,8950
Nissan,2011,113322,CVT,9990
Honda,2018,78664,CVT,9999
Toyota,2008,111856,Automatic,4889
Nissan,2013,11506,CVT,5499
Volkswagen,2019,1456145,Manual,21495
Mazda,2013,80191,Manual,12995
Nissan,2013,71456,CVT,7995
Dodge,2018,23023,Automatic,14495
Rolls-Royce,2015,28555,Automatic,142444
Mazda,2009,100357,Manual,9995
McLaren,2018,4368,Automatic,244888
Honda,2019,3218,CVT,13995
Lincoln,2016,43728,Automatic,13995
Chevrolet,2019,65969,Automatic,25900
INFINITI,2019,28962,Automatic,24900
Chevrolet,2019,2176,Automatic,14950
Lincoln,1997,87229,Automatic,5980
INFINITI,2011,144006,Automatic,18995
Cadillac,2011,127053,Automatic,9190
Lamborghini,2019,11644,Automatic,219880
Aston,2011,51385,Automatic,57520
Ford,2015,138741,Automatic,8999
Dodge,2019,36492,Automatic,15495
Alfa,2015,1488,Automatic,34995
Nissan,2011,87493,CVT,10995
Lexus,2018,44387,Automatic,60555
Mercury,2006,126625,Automatic,5000
Cadillac,2005,83884,Automatic,15900
Subaru,2011,165727,Automatic,7495
Toyota,2014,130498,Automatic,11853
Ford,2016,51445,Manual,26990
Dodge,2017,57012,Automatic,11995
Lincoln,2018,10428,Automatic,20000
Lincoln,2017,45932,Automatic,32390
Ford,2014,64724,Automatic,12958
Hyundai,2018,19081,Automatic,12900
Kia,2020,78,Automatic,46995
Jeep,2012,107747,Automatic,7995
Volkswagen,2012,11839,Automatic,10650
Subaru,2018,2019,CVT,20499
Ford,2015,7241,Automatic,10995
Toyota,2015,109412,CVT,8950
Chevrolet,2017,37865,Automatic,12999
Lexus,2015,74875,Automatic,17991
Honda,2018,11599,CVT,14799
Land,2005,217509,Automatic,7997
Honda,2018,14314,CVT,16169
Kia,2018,3022,Automatic,25250
Ford,2016,34835,Automatic,10900
Mazda,2015,57982,Automatic,7995
Dodge,2017,5478,Automatic,12400
Nissan,2019,7403,CVT,17799
GMC,2015,67565,Automatic,13999
Ford,2013,51488,Manual,14950
Hyundai,2016,109093,Automatic,9099
Porsche,2018,7852,Automatic,78500
Volvo,2017,70112,Automatic,21888
Hyundai,2014,62136,Automatic,10899
Aston,2014,43789,Automatic,79888
Chevrolet,2019,20262,Automatic,27799
Subaru,2019,3377,CVT,31799
Ford,2008,115602,Automatic,11997
Jeep,2016,76786,Automatic,14995
Audi,2017,60148,Automatic,43900
BMW,2018,23499,Automatic,39880
Bentley,2018,1176,Automatic,164999
BMW,2013,143682,Other/Unknown,9465
Hyundai,2016,64373,Automatic,8995
Chrysler,2015,75404,Automatic,9995
Hyundai,2015,73958,Automatic,14899
Volkswagen,2019,10735,Automatic,24500
Hyundai,2017,25248,Automatic,10999
Cadillac,2013,119208,Automatic,11999
Honda,2010,6436,Automatic,12985
Cadillac,2013,90989,Automatic,13500
Jeep,2006,248314,Automatic,6995
Acura,2017,55066,Automatic,34949
Cadillac,2007,221817,Automatic,3352
Cadillac,1993,311374,Automatic,2750
BMW,2015,4798,Automatic,26995
Lincoln,2007,160453,Automatic,11495
Jaguar,2007,136039,Automatic,5994
Ford,2008,212261,Automatic,2900
Ford,2012,106453,Automatic,8863
Jeep,2016,9402,Automatic,12995
Honda,2010,105327,Automatic,8950
Buick,2003,144199,Automatic,3995
Cadillac,2013,115848,Automatic,5800
Mercury,1998,88495,Automatic,4900
Honda,2012,98954,Automatic,11995
Volkswagen,1999,542238,Automatic,12995
Honda,2008,61026,Manual,21988
Volkswagen,2015,67441,Automatic,10900
Pontiac,2004,48042,Automatic,12999
Mazda,2004,66452,Manual,8500
Cadillac,2008,123182,Automatic,6997
Nissan,2017,63147,Automatic,25981
Subaru,2003,243131,Automatic,4895
Ford,2014,79697,Automatic,5995
BMW,2006,151388,Other/Unknown,10625
Subaru,2019,40899,CVT,36990
Nissan,2011,49124,CVT,6495
Dodge,2006,154754,Automatic,5495
Lamborghini,2019,5141,Automatic,225500
INFINITI,2013,11899,CVT,13888
Land,2008,106516,Automatic,4999
Chevrolet,2004,138747,Automatic,6295
Nissan,2017,3218,CVT,15995
Chrysler,2002,101616,Automatic,4995
Lexus,2019,11685,CVT,26997
Subaru,2004,133196,Automatic,8995
Chevrolet,2014,93962,Automatic,9995
Bentley,2013,27758,Automatic,73992
Mercedes-Benz,2019,4803,Automatic,45999
Kia,2019,34302,Automatic,30000
Oldsmobile,2002,197495,Automatic,2495
Lexus,2018,28642,Automatic,59940
Chrysler,2018,15726,Automatic,28235
Ford,2007,169455,Automatic,9995
Honda,2018,17342,Automatic,26900
Lamborghini,2019,120675,Automatic,233900
Aston,2014,35289,Automatic,77790
Lincoln,2005,134358,Automatic,5990
Nissan,2017,41408,CVT,20999
Honda,2019,3316,Automatic,29579
Dodge,2015,132659,Automatic,8750
Scion,2015,112495,Automatic,11995
Dodge,2017,98731,Automatic,11999
Ford,2017,86886,Automatic,23950
Nissan,2017,47025,CVT,13990
Ford,2018,13183,Automatic,13990
Chevrolet,2019,12574,Automatic,17990
Acura,2017,32177,Automatic,12995
Chrysler,2017,29197,Automatic,22995
Honda,2016,26592,CVT,10995
Audi,2017,1409,Automatic,49675
Lamborghini,2012,35881,Automatic,229995
GMC,2017,58823,Automatic,19999
Toyota,2019,12372,Automatic,17359
Hummer,2008,95848,Automatic,22491
Cadillac,2009,13119,Automatic,8099
Chevrolet,2019,140,Automatic,27899
Cadillac,2017,466,Automatic,29289
BMW,2017,21541,Manual,24979
Genesis,2019,10142,Automatic,36199
Nissan,2017,40582,CVT,13487
BMW,2017,37456,Automatic,19277
Hummer,2008,110175,Automatic,12300
Nissan,2014,890,CVT,7990
Chevrolet,2017,59293,Automatic,35000
Subaru,2016,14201,CVT,12999
Volkswagen,2014,41509,Automatic,8995
Honda,2016,131339,CVT,12977
Buick,2018,8801,Automatic,27499
Chevrolet,2019,2085,Automatic,30959
Toyota,2017,17218,Automatic,15999
Audi,2015,62751,Automatic,22950
GMC,2017,59115,Automatic,16900
Mercedes-Benz,2018,5982,Automatic,60991
Genesis,2018,20772,Automatic,33904
Volkswagen,2017,16095,Automatic,14988
Honda,2019,37274,Automatic,24979
Jeep,2014,66593,Automatic,13995
Subaru,2019,15768,CVT,32995
Toyota,2014,100529,CVT,9198
Lexus,2007,72828,Automatic,14595
Alfa,2017,43857,Automatic,35997
Hyundai,2016,117637,Automatic,9991
Nissan,2017,47593,CVT,12999
Hyundai,2016,6114,Automatic,15500
Chrysler,2013,112012,Automatic,5999
Chevrolet,2012,11263,Automatic,2999
Dodge,2006,185167,Automatic,999
Hyundai,2013,139066,Automatic,13999
Mazda,2016,70923,Automatic,12995
Volkswagen,2019,2008,Automatic,13999
Kia,2015,83357,Automatic,7995
Nissan,2014,91716,Automatic,18999
Jeep,2018,17794,Automatic,16000
Ford,2015,81861,Automatic,6995
Scion,2012,116936,Automatic,5995
Ford,2017,14833,Automatic,8995
INFINITI,2004,124595,Automatic,6994
Nissan,2008,141298,CVT,3895
Hyundai,2013,73953,Automatic,8495
Buick,2015,43787,Automatic,11295
Chrysler,2006,67578,Automatic,7900
Nissan,2015,59533,CVT,7900
Maserati,2018,19892,Automatic,32888
Ford,2007,184684,Automatic,7900
Toyota,1988,137391,Automatic,15967
Mazda,2005,156495,Manual,4950
Ford,2010,160435,Automatic,14000
Lamborghini,2020,334672,Automatic,277900
Ford,2017,25134,Manual,33994
INFINITI,2006,174844,Automatic,6996
Lexus,2002,196494,Automatic,3900
Acura,2017,8146,Automatic,108985
Ford,2013,107705,Automatic,9995
Volkswagen,2012,163291,Automatic,7495
Hyundai,2019,1227,Automatic,25995
Lotus,2013,72077,Other/Unknown,44201
BMW,2019,15853,Automatic,67800
Aston,2011,35881,Automatic,59900
Hyundai,2019,61861,Manual,NotPriced
Pontiac,2005,31715,Automatic,2899
INFINITI,2016,57047,Automatic,25888
Nissan,2013,103856,CVT,3999
GMC,2003,154837,Automatic,5750
GMC,2005,254021,Automatic,2495
Aston,2016,8227,Automatic,95998
Chevrolet,2017,4811,Automatic,9500
Volvo,2019,17699,Automatic,23900
Lincoln,2009,170554,Automatic,4999
Toyota,2003,20917,Automatic,2799
Chevrolet,2003,181592,Automatic,2999
smart,2009,72949,Automatic,4950
Nissan,2016,103151,Automatic,6995
Mitsubishi,2011,96892,Manual,5999
Audi,2019,4994,Automatic,53844
Mazda,2009,139162,Automatic,3500
Acura,2013,95694,Automatic,21985
Mercedes-Benz,2019,13144,Automatic,26855
Hyundai,2012,14741,Automatic,12000
Volvo,2009,11546,Automatic,6500
Chevrolet,2018,20788,Automatic,16995
Chevrolet,2019,20198,Automatic,16198
Chrysler,2015,105306,Automatic,14999
Chrysler,2016,43514,Automatic,19500
Cadillac,2006,151558,Automatic,3950
RAM,2015,68474,Automatic,20500
Hyundai,2018,25487,Automatic,14470
INFINITI,2015,75623,Automatic,18950
Nissan,2017,12676,CVT,10995
Dodge,2010,217239,Automatic,5790
Cadillac,2019,4127,Automatic,21950
Ford,2017,41926,Automatic,19389
Subaru,2015,77232,CVT,13895
Honda,2019,19063,Automatic,26799
Ford,2019,7783,Manual,15689
Toyota,2020,15248,CVT,13800
GMC,2019,16135,Automatic,16500
INFINITI,2007,161198,Automatic,6950
Volkswagen,2016,46207,Automatic,8990
Alfa,2018,25213,Automatic,23273
Nissan,2014,91444,CVT,5999
Ford,2017,118326,Automatic,19000
Buick,2019,20201,Automatic,29889
Audi,2011,191667,CVT,5990
Cadillac,2016,51765,Automatic,40895
Subaru,2019,3498,Manual,29400
INFINITI,2017,1815,Automatic,23478
Toyota,2017,49819,Automatic,24999
Dodge,2018,18524,Automatic,28919
GMC,2017,76994,Automatic,13499
GMC,2013,86886,Automatic,8999
MINI,2013,90104,Automatic,6999
Jaguar,2004,148725,Automatic,9995
Chevrolet,2016,99335,Automatic,9999
Cadillac,2011,66876,Manual,18000
Ford,2017,36305,Manual,30998
Lotus,2005,23335,Manual,32995
Ford,2015,85818,Automatic,15991
Ford,2015,96015,Manual,12989
Volvo,2019,33158,Automatic,38998
Kia,2015,77232,Automatic,7995
Acura,2012,136966,Automatic,5700
Cadillac,2008,43523,Automatic,8500
Hummer,2007,236967,Automatic,21999
Buick,2008,108617,Automatic,4999
GMC,2004,222132,Automatic,1999
Jeep,2009,124924,Other/Unknown,999
Saturn,2007,126084,Automatic,1999
Buick,2007,228969,Automatic,1999
Chevrolet,2016,565,Automatic,14900
Audi,2017,4558,Automatic,16995
BMW,2016,37622,Automatic,64488
Mercedes-Benz,2003,124221,Automatic,34999
Mitsubishi,2017,87261,CVT,6550
Scion,2013,55554,Other/Unknown,17500
Saturn,2005,91467,Automatic,5950
Nissan,2014,44553,CVT,7995
Ford,2001,136094,Automatic,4995
Toyota,2016,69438,Automatic,18999
Dodge,2016,101602,Automatic,8995
Subaru,2005,223429,Automatic,8489
Mercedes-Benz,2011,140668,Automatic,10566
Volvo,2017,32191,Automatic,13999
Ford,2008,51639,Automatic,7899
Ford,2000,201353,Automatic,8985
Ford,2016,40225,Automatic,9900
Mercedes-Benz,2016,197251,Automatic,14995
Jaguar,2007,130146,Automatic,5443
Chevrolet,2019,22643,Automatic,29900
Acura,2015,80024,Automatic,18888
Ford,1955,112501,Other/Unknown,19800
Nissan,2018,53523,CVT,13500
Dodge,2005,106431,Automatic,7999
Jeep,2017,37036,Automatic,16900
Honda,1994,82493,Manual,10995
Hyundai,2017,26709,Automatic,5995
Lincoln,2018,56973,Automatic,59888
Honda,2012,176927,CVT,4499
Toyota,2014,96682,Automatic,9495
Cadillac,2019,5678,Automatic,66000
Acura,2006,161841,Automatic,6495
Bentley,2014,52745,Automatic,67995
Dodge,2018,4417,Automatic,12900
Jaguar,2017,9654,Automatic,17000
Mercedes-Benz,2008,105356,Automatic,22995
GMC,2018,29242,Automatic,15350
GMC,2014,78304,Automatic,33790
Audi,2019,14344,Automatic,58775
Buick,2002,177827,Automatic,2795
smart,2012,99999,Automatic,3999
Jaguar,1994,159824,Automatic,3750
Alfa,2018,22647,Automatic,25990
Mercury,2003,101167,Automatic,14995
Cadillac,2017,30581,Automatic,39432
RAM,2020,4037,Automatic,41000
Mercedes-Benz,2019,4246,Automatic,29999
Volkswagen,2014,54481,Automatic,12997
Chevrolet,2017,37935,Automatic,7995
Lexus,2010,17007,CVT,8999
Jeep,2019,42368,Automatic,24377
FIAT,2017,109719,Automatic,15390
Kia,2018,4841,Automatic,12977
Hyundai,2013,2703,Automatic,12900
Honda,2019,11796,Automatic,13995
Subaru,2019,19512,CVT,30498
smart,2009,7394,Automatic,7600
Chevrolet,2017,42772,Automatic,14899
INFINITI,2016,31511,Automatic,16995
Dodge,2016,78394,Automatic,10495
Lincoln,2013,70584,Automatic,13990
RAM,2013,160736,Automatic,28999
Mitsubishi,2015,64046,Manual,20998
Acura,2018,23096,Automatic,16798
BMW,2019,11894,Automatic,35990
Dodge,2019,30656,Automatic,15799
Volvo,2018,39625,Automatic,35777
Alfa,2018,28623,Automatic,24273
Chevrolet,2018,29194,Automatic,9990
Chrysler,2016,82728,Automatic,10990
Volkswagen,2015,55195,Automatic,13652
BMW,2015,36836,Automatic,12999
Toyota,2014,169024,CVT,6995
Buick,2014,156429,Automatic,14999
Honda,2016,40869,Automatic,15900
Nissan,2017,5413,CVT,17500
Lincoln,2018,12769,Automatic,22299
Honda,2019,22537,Automatic,26379
Cadillac,2016,88213,Automatic,27488
Maserati,2015,2967,Automatic,39998
Volvo,2019,18315,Automatic,39250
