brand,years,mileage,transmission,price
Chevrolet,2018,42236,Automatic,24499
Dodge,2016,57121,Automatic,15980
Ford,2004,145621,Automatic,34995
Hyundai,2012,203843,Manual,5700
Nissan,2018,52523,CVT,8495
Lexus,2008,197041,CVT,14998
Ford,2015,82463,Automatic,12995
Chevrolet,2014,120842,Automatic,12995
Cadillac,2019,11662,Automatic,21999
Audi,2014,138258,Automatic,26300
Kia,2015,96062,Automatic,19990
Dodge,2018,27981,Automatic,18739
Toyota,2013,125386,Automatic,25995
Chevrolet,2019,9817,Automatic,23599
Nissan,2017,18399,CVT,10859
Nissan,2017,70049,CVT,9490
Cadillac,2019,1172,Automatic,29900
Lincoln,2017,69163,Automatic,23998
Subaru,2019,3799,CVT,18499
INFINITI,2013,91974,Automatic,22677
Ford,2017,48384,Automatic,20000
GMC,2012,185159,Automatic,6000
Honda,2017,43517,Automatic,21999
Jaguar,2019,12495,Automatic,36000
Lincoln,2019,1544,Automatic,40888
BMW,2016,63628,Automatic,19479
Jeep,2018,5178,Automatic,25999
Honda,2018,94801,CVT,22599
Chevrolet,2011,130065,Automatic,14799
Chevrolet,2003,90349,Automatic,16099
Saturn,2008,127311,Automatic,6099
Lexus,2017,45895,Automatic,25995
Buick,2015,137291,Automatic,8099
Audi,2016,23989,Automatic,17498
Hyundai,2013,66506,Automatic,9599
Ford,2016,25776,Automatic,16980
Ford,2007,124545,Automatic,10995
GMC,2017,34556,Automatic,19988
Acura,2019,9274,Automatic,26991
BMW,2017,49171,Automatic,28965
Hummer,2007,160123,Automatic,14242
Mercedes-Benz,2006,144403,Automatic,7988
Honda,2007,248761,Automatic,8999
Maserati,2017,518,Automatic,38589
Ford,2018,62354,Automatic,11395
Toyota,2017,75535,Automatic,7091
Jaguar,2005,187989,Automatic,1
Mercedes-Benz,2011,95953,Automatic,14399
Mitsubishi,2011,81258,Automatic,6000
BMW,2015,41416,Automatic,57000
Scion,2014,804,Automatic,13995
Mazda,2013,187442,Automatic,3991
Jeep,2016,112057,CVT,8495
Kia,2013,164281,Automatic,7994
Buick,2018,18631,Automatic,24999
Ford,2019,36423,Automatic,24500
Chevrolet,2015,4119,Automatic,11590
INFINITI,2018,37316,Automatic,18900
Dodge,2014,138815,Automatic,9500
BMW,2018,26109,Automatic,20999
Jaguar,2016,45626,Automatic,29491
Nissan,2010,116707,Automatic,5999
Lexus,2018,46529,Automatic,65589
Jeep,2017,68624,Automatic,13485
Toyota,2018,41528,CVT,34555
Lexus,2018,38399,Automatic,69750
BMW,2015,93137,Automatic,23993
Ford,2000,118997,Automatic,14965
Mercedes-Benz,2018,14109,Automatic,58881
Volvo,2017,50008,Automatic,16950
Nissan,2009,160704,CVT,2900
Volvo,2009,186337,Automatic,4999
BMW,2016,49404,Automatic,58995
Jaguar,2019,329,Automatic,59990
Volkswagen,2009,114236,Automatic,6500
BMW,2015,33702,Manual,36550
Buick,2014,181701,Automatic,9990
Saturn,2008,118485,Automatic,7500
GMC,2003,220644,Automatic,3995
Honda,2016,93122,Automatic,2000
Kia,2014,108501,Automatic,10842
Genesis,2017,64991,Automatic,24690
Honda,2014,67428,CVT,9995
Pontiac,2008,20956,Manual,14991
INFINITI,2018,32909,Automatic,35500
Hyundai,2015,6179,Automatic,14995
RAM,2017,97591,Automatic,20132
Volkswagen,2016,48737,Automatic,14900
Volvo,2017,45356,Automatic,41915
Scion,2013,53823,Manual,12900
Saab,2006,202734,Automatic,5995
Lexus,2018,7259,Automatic,47995
Jaguar,2002,193941,Automatic,9277
Subaru,2003,255688,Automatic,6495
Lamborghini,2019,407077,Automatic,542900
Bentley,2017,7755,Automatic,148895
Cadillac,2005,143201,Automatic,4499
Aston,2000,45623,Automatic,29994
Cadillac,2017,74938,Automatic,29450
Chevrolet,2015,74859,Automatic,9990
Acura,2018,35144,Automatic,28500
Kia,2017,26943,Automatic,13999
Kia,2020,2538,Automatic,31695
Mercedes-Benz,2007,134668,Automatic,9000
Honda,2018,51959,Automatic,25998
Chevrolet,2016,117459,Automatic,12100
Ford,2016,33448,Manual,30499
Honda,2017,43974,Automatic,16500
Nissan,2003,1930,Automatic,2850
Subaru,2014,55317,CVT,15900
Subaru,2017,15467,CVT,15998
Dodge,2013,77502,Manual,6968
Hyundai,2015,33433,Automatic,15475
Chevrolet,2015,100321,Automatic,8495
Honda,2015,7065,Automatic,15899
Audi,2016,3553,Automatic,31839
Buick,2014,80946,Automatic,11998
Lexus,2015,88225,Automatic,36990
Chevrolet,2006,223585,Automatic,3995
Kia,2012,150133,Automatic,6980
Land,2018,31252,Automatic,48350
smart,2008,96368,Manual,4998
Acura,2018,28386,Automatic,21869
Ford,2010,98326,Automatic,19777
Acura,2019,16212,Automatic,35777
Land,2018,47511,Automatic,42729
Honda,2017,44775,CVT,13990
Mercedes-Benz,2018,31308,Automatic,47985
Nissan,2014,59319,Automatic,55000
Audi,2019,23117,Automatic,29950
Jaguar,2017,25987,Automatic,26992
Ford,2017,96974,Automatic,25492
Tesla,2018,35461,Automatic,41992
BMW,2016,3645,Automatic,17979
Rolls-Royce,2018,4211,Automatic,379888
Maserati,2015,61984,Automatic,39800
Jeep,2017,737,Automatic,13099
Honda,2019,13903,Automatic,28443
Hyundai,2012,127249,Automatic,12956
Dodge,2019,55464,Automatic,13890
Volvo,2015,102979,Automatic,14995
Mercedes-Benz,2008,113837,Automatic,12999
Chrysler,2004,211888,Manual,4995
Porsche,2019,4431,Automatic,77999
Genesis,2019,28962,Automatic,33990
Porsche,2017,14846,Automatic,45900
Lincoln,2017,30204,Automatic,17499
Pontiac,1998,162768,Automatic,7675
Cadillac,2019,16626,Automatic,27533
Lexus,2018,9055,Automatic,69999
Cadillac,2008,154504,Automatic,7988
Chevrolet,2002,191941,Manual,4995
Volvo,2019,2014,Automatic,37999
Mercury,2001,223612,Automatic,1988
Cadillac,2006,12853,Automatic,3999
Mitsubishi,2012,15831,Automatic,2999
Scion,2014,104262,Manual,13970
Jaguar,2011,138456,Automatic,15799
Land,2013,107015,Automatic,19499
Mercedes-Benz,2007,18895,Automatic,9799
BMW,2019,25303,Automatic,29189
INFINITI,2016,78131,Automatic,23999
Nissan,2017,40178,CVT,13999
Volvo,2009,132155,Automatic,9800
Toyota,2019,11739,Automatic,23948
Hummer,2006,127755,Automatic,11495
Buick,2002,259788,Automatic,3499
Lincoln,2020,14761,Automatic,77580
Chevrolet,2017,97295,Automatic,8747
Hyundai,2019,26056,Automatic,29997
Chrysler,2017,74592,Automatic,16495
Mazda,2004,136956,Automatic,5300
Acura,2007,166115,Automatic,7899
Chrysler,2014,80291,Automatic,14966
Audi,2018,12211,Automatic,52000
Chevrolet,2014,94851,Automatic,6900
Nissan,2011,163536,CVT,6995
Chevrolet,2017,27353,Automatic,9500
INFINITI,2011,287963,Automatic,11995
Cadillac,2017,62765,Automatic,39500
Chrysler,2008,127338,Automatic,4999
Volkswagen,2014,30465,Automatic,13888
Nissan,2013,116178,Automatic,5922
Acura,2019,36352,Automatic,39990
Nissan,2013,93449,CVT,6500
Jeep,2006,128236,Automatic,9900
Chevrolet,2004,278631,Automatic,3600
MINI,2016,10277,Other/Unknown,13477
Mazda,1993,16991,Automatic,17500
Lincoln,2014,5793,Automatic,18491
Lexus,2019,23926,Automatic,58450
Ford,2020,7229,Automatic,46962
MINI,2019,74259,Automatic,13888
GMC,2005,254021,Automatic,2495
Nissan,2007,190527,CVT,2995
Mercedes-Benz,2018,31573,Automatic,37290
Hyundai,2013,90683,Manual,15590
GMC,1999,75687,Automatic,6500
BMW,2013,10193,Automatic,36981
Hummer,2005,212538,Automatic,11900
Chrysler,2010,84902,Automatic,8999
Jaguar,2017,20917,Automatic,15650
Hyundai,2009,138374,Automatic,4995
Ford,2019,11519,Automatic,24700
Honda,2018,66658,CVT,19968
Buick,2017,68746,Automatic,22488
Nissan,2017,8567,CVT,10986
Chrysler,2018,21324,Automatic,26600
Ford,2006,65358,Other/Unknown,9900
GMC,2003,201579,Automatic,6990
Chrysler,2017,35075,Automatic,21995
Buick,2018,22526,Automatic,23995
Audi,2019,33359,Automatic,56690
Kia,2018,1731,Automatic,22450
Honda,2015,75576,Automatic,17995
Nissan,2018,21646,CVT,21799
Toyota,2019,12372,Automatic,17359
BMW,2014,88365,Manual,24990
Ford,2015,97201,Automatic,15999
Ford,2019,24261,Automatic,46894
Jaguar,2011,129008,Automatic,22500
Lincoln,2017,58278,Automatic,13699
Ford,2016,50523,Automatic,18888
Toyota,2019,27878,Automatic,25773
Volkswagen,2016,58675,Automatic,8490
Toyota,2011,109573,Automatic,13766
GMC,2019,3363,Automatic,50000
Ford,2016,99415,Automatic,14888
Volvo,2017,49879,Automatic,15900
Lincoln,2019,13146,Automatic,26895
Kia,2017,46935,Automatic,11995
Acura,2000,91806,Automatic,6995
Dodge,2005,47136,Automatic,7999
Bentley,2016,67695,Automatic,122994
Nissan,2014,40951,Manual,9990
Subaru,2019,10196,CVT,18959
smart,2015,3896,Automatic,8990
Chrysler,2005,286104,Automatic,2995
Acura,2005,197022,Automatic,6991
Mercedes-Benz,2016,127924,Automatic,23500
Mazda,2017,28651,Automatic,17792
Honda,2005,106822,Automatic,9990
Maserati,2017,53575,Automatic,36880
Kia,2018,26988,Automatic,25044
Ford,2017,24341,Manual,31998
Ferrari,2013,3482,Automatic,91500
Mercury,2004,80207,Automatic,5000
Dodge,2011,9683,Automatic,12590
Mitsubishi,2012,70876,Automatic,7991
Toyota,2015,96686,Automatic,23491
Hyundai,2019,584067,Automatic,34990
BMW,2019,27274,Automatic,61995
INFINITI,2017,62362,Automatic,19900
Buick,2011,183737,Automatic,5990
Nissan,2017,47041,Automatic,25500
BMW,2018,48756,Automatic,29900
Mercedes-Benz,2014,103706,Automatic,17998
Toyota,2002,26083,Manual,5500
FIAT,2015,125914,Automatic,12999
Ford,2017,38616,Automatic,23000
Dodge,2010,179292,Automatic,7500
INFINITI,2017,62297,Automatic,25895
Ford,2010,150575,Automatic,9998
Honda,2011,90244,Automatic,17500
Mazda,2010,42896,Automatic,13000
Chevrolet,1999,93616,Automatic,10990
Lexus,2014,106944,Automatic,15999
Volvo,2019,19528,Automatic,47857
Hummer,2008,129048,Automatic,16495
INFINITI,2012,207403,Automatic,15977
Cadillac,2010,99697,Automatic,9995
Mitsubishi,1995,88415,Automatic,29995
Buick,2011,197341,Automatic,5218
Genesis,2017,59601,Automatic,29995
Volkswagen,2018,7947,Automatic,15995
Lincoln,2019,8105,Automatic,69661
Cadillac,2016,51651,Automatic,32046
Ford,2020,4967,Automatic,23490
Mazda,1994,113676,Manual,31999
Nissan,2013,175352,Automatic,10995
Koenigsegg,2008,1839,Manual,1595000
Lexus,2011,11263,Automatic,33000
Bentley,2015,31812,Automatic,96995
Buick,2018,94931,Automatic,12900
Pontiac,2009,196298,Automatic,4296
Nissan,2014,95673,CVT,9450
Hyundai,2018,68452,Automatic,15477
Chevrolet,2015,74859,Automatic,9990
Buick,2019,21693,Automatic,26800
INFINITI,2015,88823,Automatic,22954
INFINITI,2010,129795,Automatic,10595
Saab,2005,95444,Manual,6975
Genesis,2018,34088,Automatic,39990
Honda,2007,24381,CVT,3500
Maserati,2018,31631,Automatic,46920
Nissan,2017,31031,CVT,12990
Dodge,2013,11866,Manual,87900
Ford,2014,10012,Automatic,13900
Buick,2019,28724,Automatic,27778
Buick,2018,21598,Automatic,20500
Lincoln,2016,35598,Automatic,23628
Lincoln,2017,55081,Automatic,25977
RAM,2015,68474,Automatic,20500
Toyota,2011,134044,Automatic,10695
Dodge,2005,103584,Automatic,4798
Buick,2002,223218,Automatic,3450
GMC,2018,5849,Automatic,23995
Chevrolet,2017,70405,Automatic,15950
Chevrolet,2015,95557,Automatic,9500
Ford,2016,92775,Automatic,7995
Chevrolet,2004,60981,Automatic,18695
Scion,2010,1664,Automatic,5500
Dodge,2016,66984,Manual,6995
Mazda,2016,32725,Manual,12995
Suzuki,2012,262561,CVT,4911
Ferrari,2009,15768,Manual,149990
Toyota,2017,41293,Automatic,20989
Ford,2009,131861,Automatic,6975
INFINITI,2011,220549,Automatic,13952
Chevrolet,2018,17345,Automatic,9879
Kia,2015,74674,Automatic,17950
INFINITI,2015,74318,Automatic,22480
Kia,2015,115782,Automatic,7599
Subaru,2019,2203,CVT,25000
Nissan,2007,264724,Automatic,6950
Honda,2016,33583,CVT,14999
Tesla,2019,5611,Automatic,37992
Chevrolet,2004,55509,Automatic,24888
Chevrolet,2015,81005,Automatic,9499
Ford,2014,102035,Automatic,15999
Chrysler,2017,95459,Automatic,15995
Scion,2016,57412,Automatic,8999
Lamborghini,1987,11263,Manual,359000
Jeep,1981,72241,Automatic,14995
Hyundai,2019,24468,Automatic,14978
smart,2015,3896,Automatic,8990
Chrysler,2013,157441,Automatic,9990
FIAT,2017,48412,Automatic,9988
Buick,2010,177169,Automatic,8988
Honda,2006,15886,CVT,4995
Acura,2011,199841,Automatic,10995
Ford,2019,42618,Automatic,23642
FIAT,2014,165677,Manual,9599
BMW,2017,52259,Automatic,26990
Chrysler,2011,127682,Automatic,7990
Nissan,2016,69145,CVT,14598
Chrysler,2005,42359,Automatic,15997
Ford,2017,55044,Manual,16995
Volkswagen,2012,99042,Automatic,7588
Nissan,2017,11422,Automatic,15999
Chevrolet,2003,195159,Automatic,999
Hyundai,2015,10337,Automatic,12999
Chevrolet,2019,63153,CVT,13900
Acura,2015,85277,Automatic,11985
Hyundai,2012,53514,Automatic,17788
Hyundai,2016,33598,Manual,11995
Buick,2012,14481,Automatic,8850
Dodge,2016,35289,Automatic,11863
Jeep,2008,14481,CVT,5295
Toyota,2004,287937,Automatic,3985
Jeep,2010,160255,Automatic,8449
Chevrolet,2014,61658,Automatic,9000
Jaguar,2007,32976,Automatic,16461
Chevrolet,2011,289643,Automatic,4999
Honda,2015,44259,CVT,10495
Honda,2009,19229,CVT,4495
Bentley,2010,60252,Automatic,68300
Ford,2016,54706,Automatic,8900
Buick,2002,172908,Automatic,3200
Pontiac,2004,13501,Manual,19991
Cadillac,2015,70362,Automatic,16499
Ford,2018,33194,Automatic,18495
GMC,2017,37834,Automatic,23594
Chevrolet,2011,30298,Automatic,3997
GMC,2015,58004,Automatic,13000
Volkswagen,2012,9195,Automatic,12990
Hummer,2007,171558,Automatic,22995
Chevrolet,2019,23958,Automatic,14995
Volkswagen,2018,18655,Automatic,28995
FIAT,2016,49017,Automatic,11950
Honda,2009,249466,Automatic,1600
Chrysler,2004,60928,Manual,8999
Bentley,2017,16286,Automatic,153500
Ford,2010,190856,Automatic,16999
Cadillac,2003,303168,Automatic,4990
Chevrolet,2018,22404,Automatic,13500
Chrysler,2016,72254,Automatic,15995
Mitsubishi,2003,185035,Automatic,1999
Lincoln,2009,302637,Automatic,4980
INFINITI,2019,8619,Automatic,24993
Chevrolet,2017,106188,CVT,6994
Ford,2001,452451,Automatic,11000
Genesis,2017,105708,Automatic,18645
Hyundai,2018,62152,Automatic,17999
Scion,2013,93399,Automatic,11495
Hyundai,2016,122508,Automatic,8999
Ford,2015,95789,Automatic,15376
Kia,2018,4841,Automatic,12977
Chrysler,2014,208435,Automatic,9213
Audi,2016,79118,Automatic,17500
Audi,2017,46733,Automatic,21500
Subaru,2019,2364,CVT,19498
Hyundai,2018,35849,Automatic,20432
Cadillac,2008,9165,Automatic,8524
Honda,2016,42037,CVT,12986
Jeep,2018,52465,Automatic,17459
Audi,2018,5126,Automatic,53000
Honda,2016,9543,CVT,10995
Hyundai,2017,35062,Automatic,14892
Chrysler,2015,79234,Automatic,11999
Audi,2017,57884,Automatic,31475
Cadillac,2006,109726,Automatic,28998
Chrysler,2019,8598,Automatic,39988
Dodge,2015,141355,Other/Unknown,6988
Land,2016,57137,Automatic,35981
Hyundai,2016,6725,Automatic,14675
Hyundai,2016,73728,Automatic,11975
Subaru,2017,88382,Manual,16399
Chevrolet,2018,50331,Automatic,19489
Toyota,2017,45519,Automatic,16499
Chrysler,2015,1754,Automatic,9999
Chevrolet,2018,45409,Automatic,9990
Chevrolet,2017,3691,Automatic,14500
Kia,2017,31318,Automatic,18273
Volkswagen,2012,125988,Automatic,7900
Chrysler,2016,61541,Automatic,11599
FIAT,2017,51689,Automatic,6999
Lincoln,2017,8883,Automatic,23395
FIAT,2015,132936,Automatic,5999
Cadillac,2008,122683,Automatic,8990
Ford,2016,66592,Automatic,16999
Chrysler,2006,153946,Automatic,11950
Mercedes-Benz,2006,128073,Automatic,5888
Hyundai,2017,32771,Automatic,11998
Pontiac,1996,221978,Manual,2990
Subaru,2018,30832,CVT,15679
Cadillac,2007,101367,Automatic,7999
FIAT,2018,46661,Automatic,18995
MG,1969,33789,Manual,13800
Buick,2011,1235,Automatic,12980
Toyota,2016,65541,CVT,12995
Ford,2019,19726,Automatic,72900
Volvo,2018,50119,Automatic,49790
Buick,2013,45643,Automatic,13554
Ford,2019,23725,Automatic,31757
Scion,2011,101367,Automatic,7596
Chevrolet,2018,61509,Automatic,8995
Ford,2019,394,Automatic,29232
Hyundai,2015,128516,Automatic,16742
Hyundai,2019,32742,Manual,17695
Ford,2011,170013,Automatic,5600
Ford,2011,193101,Automatic,4700
Hyundai,2011,19415,Automatic,2999
Mazda,2004,209629,Automatic,3999
Kia,2011,189119,Automatic,3496
Chevrolet,2003,512,Automatic,21157
Buick,2017,49054,Automatic,13499
Honda,2011,111254,Automatic,13900
Nissan,2019,9422,CVT,14900
Buick,2019,4177,Automatic,28500
Porsche,2016,80426,Automatic,34900
Mercedes-Benz,2018,15488,Automatic,66950
Saturn,2007,95567,Automatic,8499
GMC,2017,46313,Automatic,15975
Mercedes-Benz,2009,134245,Automatic,12119
Ford,2016,84011,Automatic,10490
Hyundai,2011,119562,Automatic,4999
INFINITI,2006,24683,Automatic,4995
Porsche,2018,21739,Automatic,44500
Nissan,2014,123544,Automatic,14495
Hummer,2006,182667,Automatic,14999
Cadillac,2006,73533,Automatic,8499
Porsche,2004,6697,Manual,744844
Cadillac,2008,65613,Automatic,9750
Mercedes-Benz,2017,13276,Automatic,77790
Mercedes-Benz,2017,59675,Automatic,26484
Buick,2012,189714,Automatic,6900
Honda,2012,122467,Automatic,11995
Buick,2017,9303,Automatic,24756
Hummer,2003,291443,Automatic,7999
Lamborghini,2020,3125,Automatic,235888
Lincoln,2015,42112,Automatic,19500
BMW,2015,11657,Automatic,24000
Mercedes-Benz,2018,48098,Automatic,59800
Ford,2017,44473,Automatic,12499
Cadillac,2016,47818,Automatic,29942
Buick,2016,31342,Automatic,12995
Genesis,2017,29401,Automatic,25900
INFINITI,2014,89736,Automatic,16495
Lexus,2005,112725,Automatic,9795
Chrysler,2017,17322,Automatic,30950
Buick,2005,149122,Automatic,3500
Chrysler,2015,103616,Automatic,9995
Ford,2015,108038,Automatic,11900
BMW,2016,34214,Automatic,64997
Ferrari,1992,12278,Other/Unknown,199900
Genesis,2017,41892,Automatic,24999
Audi,2016,38246,Automatic,21927
Nissan,2011,78289,Automatic,5480
Buick,2005,93322,Automatic,3495
Acura,2010,180348,Automatic,12955
Lincoln,2019,29535,Automatic,29001
BMW,2007,119306,Automatic,16995
Lexus,2018,16436,Automatic,66689
BMW,2017,41937,Automatic,69363
Chevrolet,2014,37107,Automatic,13488
Audi,2015,41857,Automatic,94998
Lexus,2002,166618,Automatic,11998
Nissan,2015,105015,CVT,13699
Mazda,2012,75107,Automatic,6995
Mitsubishi,2015,76376,CVT,8999
Mercedes-Benz,2017,5296,Automatic,44599
RAM,2015,189474,Automatic,9599
FIAT,2014,86403,Manual,10500
Honda,2015,110361,Manual,9895
Maserati,2017,99758,Automatic,65900
Lexus,2006,204866,Automatic,6900
Hyundai,2015,56476,Automatic,8990
Chevrolet,2009,185566,Automatic,13900
BMW,2019,27979,Automatic,34495
Hyundai,2017,63356,Automatic,11068
Cadillac,2013,135766,Automatic,11299
Nissan,2019,32185,CVT,10149
Audi,2019,37007,Automatic,25492
MINI,2017,21733,Automatic,16895
Buick,2017,48447,Automatic,12099
Land,2018,40305,Automatic,45699
Lexus,2018,7623,Automatic,70412
Scion,2016,74841,CVT,10777
BMW,2019,15878,Automatic,85981
Hyundai,2012,73506,Automatic,15990
Volkswagen,2013,78841,Automatic,5900
Fisker,2012,25213,Automatic,34975
Ferrari,2003,35398,Automanual,75000
Kia,2016,56318,Automatic,12279
Ford,2008,230908,Automatic,9991
Land,2009,40901,Automatic,10991
Ford,2008,137476,CVT,6995
Mercedes-Benz,2005,66946,Automatic,13495
Honda,2006,216275,Automatic,6499
Porsche,2017,54461,Automatic,42900
Subaru,2013,76432,Automatic,14995
Audi,2014,169675,Automatic,12777
Ford,2019,21371,Automatic,69997
Chrysler,2015,232436,Automatic,4490
Buick,2015,99697,Automatic,12995
Maserati,2015,70146,Automatic,23890
Ford,2009,1131,Automatic,29988
Lincoln,2017,60922,Automatic,15900
Land,2018,27252,Automatic,47900
Lincoln,2018,20602,Automatic,54692
Lexus,2019,3321,Automatic,73944
Audi,2019,21018,Automatic,59941
smart,2008,77053,Automatic,5900
Chevrolet,2014,10985,Automatic,5985
Kia,2015,211366,Automatic,6888
Ford,2018,62735,Automatic,10950
Nissan,2015,15713,Automatic,11950
MINI,2019,43795,Other/Unknown,18913
Chrysler,2017,60418,Automatic,27914
Ford,2017,116678,Automatic,18950
Lincoln,2019,27305,Automatic,57599
GMC,2011,141912,Automatic,21992
smart,2015,3896,Automatic,8990
Chevrolet,2011,214383,Automatic,6995
Mercedes-Benz,2015,799,Automatic,24995
Volkswagen,2018,24489,Manual,31981
BMW,2019,18973,Automatic,78391
Honda,2010,173465,Automatic,8495
Mercedes-Benz,2019,5434,Automatic,149995
Nissan,2011,17816,CVT,9350
Audi,2016,54313,Automatic,22700
Nissan,2017,4474,CVT,8595
Cadillac,2011,82672,Automatic,10995
Lincoln,2014,128725,Automatic,13750
Ford,2008,23615,Automatic,5500
Jaguar,2005,55794,Automatic,23998
Honda,2019,4854,Automatic,29000
Dodge,2010,144705,Automatic,6995
Volkswagen,2014,86553,Automatic,10000
Dodge,2018,27601,Automatic,14999
Toyota,2006,165555,CVT,8971
Hummer,2009,131079,Automatic,19298
Ford,2019,11424,Automatic,8499
Audi,2014,130771,Automatic,29991
Nissan,2005,228156,Automatic,4995
Honda,2010,2287,Automatic,6941
Nissan,2010,2307,Automatic,7305
Nissan,2018,68033,CVT,999
Buick,2017,18793,Automatic,20500
Hyundai,2019,2735,Automatic,17549
Kia,2010,15094,Automatic,6998
Chevrolet,2018,85774,Automatic,15977
Chevrolet,2016,199724,Automatic,8977
Scion,2013,70725,Automatic,7507
Buick,2000,174593,Automatic,1999
Mitsubishi,2015,48256,Manual,28995
Cadillac,1996,144187,Automatic,8999
Pontiac,2005,124546,Automatic,3995
Dodge,2010,156042,Automatic,7960
INFINITI,1999,131841,Automatic,3900
Scion,2006,221088,Automatic,2699
Nissan,2017,33847,CVT,10480
BMW,2014,147935,Automatic,22151
Mercedes-Benz,2018,17701,Automatic,59950
Kia,2020,16397,Automatic,45999
Kia,2019,26677,Automatic,38924
Ford,2019,24399,CVT,20995
Mercedes-Benz,2015,26186,Automatic,19400
Toyota,2016,44679,Other/Unknown,11990
Lincoln,2019,35366,Automatic,35526
Chevrolet,2016,14457,Automatic,10888
Chevrolet,2011,107541,Automatic,18121
Pontiac,2006,126857,Automatic,7495
Ford,2010,165935,Automatic,5990
Volkswagen,2012,119652,Manual,8094
Chevrolet,2015,86979,Automatic,25995
Subaru,2013,98701,Manual,14950
Mercedes-Benz,2008,31092,Automatic,29995
Maserati,2014,59438,Automatic,24450
Buick,2018,19923,Automatic,25995
Volkswagen,2019,54395,Automatic,24629
Lincoln,2003,165462,Automatic,5250
Honda,2019,9123,CVT,11900
Kia,2012,71407,Automatic,7990
Toyota,2017,107842,Automatic,7499
BMW,2015,53029,Automatic,17489
Toyota,2017,65779,Automatic,16999
Mazda,2017,91118,Automatic,14499
Chrysler,2015,109871,Automatic,11900
Maserati,2015,99322,Automatic,24990
Nissan,2019,37393,CVT,21228
Nissan,2015,78489,CVT,11899
Chevrolet,2007,200321,Automatic,9800
Lexus,2008,14211,Automatic,24499
Ford,2004,178605,Automatic,6999
Nissan,2018,1781,Manual,16114
Ford,2019,4241,Automatic,23954
Lexus,2019,8972,Automatic,38988
Honda,2014,96033,CVT,12840
Nissan,2010,192792,Automatic,9990
Alfa,2017,32532,Automatic,23797
Nissan,2004,257976,Automatic,6995
Porsche,2018,20809,Automatic,44499
Genesis,2017,4377,Automatic,33988
Dodge,2014,70648,Automatic,9500
Jeep,2015,7874,Automatic,14495
Audi,2016,619,Automatic,19999
Chevrolet,2010,155363,Automatic,9999
Hyundai,2013,104783,Automatic,16973
Chrysler,2005,219616,Automatic,1500
Maserati,2008,41375,Automatic,25995
Maserati,2011,5498,Automatic,25000
Toyota,2002,299387,Automatic,3900
Scion,2013,100403,Automatic,5995
Lincoln,2017,53261,CVT,27498
Volvo,2019,4793,Automatic,47500
Nissan,2007,235725,Manual,4999
Volkswagen,2001,9832,Automatic,3999
Nissan,2014,94122,CVT,9499
Buick,2007,88326,Automatic,7995
FIAT,2018,67578,Automatic,11990
Lexus,2018,41684,Automatic,54991
Acura,2018,14458,Automatic,21877
Maserati,2017,24515,Automatic,46499
Nissan,2017,112776,CVT,999
Kia,2019,32775,Automatic,23800
Mercedes-Benz,2017,13517,Automatic,36995
GMC,2016,67258,Automatic,33995
Volkswagen,2017,4748,Automatic,13750
Hummer,2009,162486,Automatic,19989
RAM,2018,17602,Automatic,18495
Hyundai,2019,41176,Automatic,17555
Honda,2017,38075,CVT,14499
Buick,2014,107029,Automatic,12966
Dodge,2005,53097,Automatic,8500
Chevrolet,2017,82059,Automatic,11995
Nissan,2019,20917,CVT,25900
Toyota,2018,125936,CVT,15998
Jeep,2017,31815,Automatic,18992
Lincoln,2016,38658,Automatic,22988
Mercedes-Benz,2013,110976,Automatic,24995
Lamborghini,2012,34996,Automatic,218800
Nissan,2016,118817,CVT,9495
Chevrolet,2019,2444,Automatic,12990
Jeep,2011,135156,Manual,4900
Chevrolet,1984,1609,Automanual,800
BMW,2020,4327,Automatic,70995
Pontiac,2006,118854,Manual,6500
Ford,2013,121026,Automatic,8938
Chrysler,2017,48439,Automatic,18998
Scion,2014,110159,Manual,9880
Volkswagen,2016,40965,Manual,22900
Jeep,2017,23636,Automatic,24998
Cadillac,2019,2525,Automatic,31997
Honda,2019,12896,Automatic,28299
Dodge,2016,38207,Automatic,13995
Volkswagen,2016,38832,Automatic,9990
Honda,2011,191471,Automatic,8990
Hummer,2005,198152,Automatic,16185
Pontiac,2007,65877,Automatic,10953
Subaru,2016,62291,Manual,13482
RAM,2017,52912,Automatic,14995
Buick,2017,41631,Automatic,18999
Cadillac,2019,8172,Automatic,39900
Subaru,2009,158766,Automatic,9699
Ford,2017,67261,Automatic,13997
Ford,2018,78881,Automatic,39539
Mercedes-Benz,2018,14214,Automatic,41392
Kia,2019,42515,Automatic,20950
Mercedes-Benz,2019,10459,Automatic,150888
Kia,2017,37717,Automatic,20313
Chevrolet,2016,75518,CVT,10990
Chevrolet,2017,89621,Automatic,13900
Chrysler,2015,129914,Automatic,8900
Toyota,2018,35113,Automatic,28500
Toyota,2016,7195,Other/Unknown,25000
Chevrolet,2017,37877,Automatic,16595
BMW,2019,23947,Automatic,34995
GMC,2019,77356,Automatic,45000
Subaru,2019,13886,CVT,15000
BMW,2018,48161,Automatic,24499
Audi,2013,107145,Automatic,29777
Lincoln,2017,28828,Automatic,18300
Honda,2019,8232,Automatic,24795
Volkswagen,2016,108088,Automatic,9578
Ford,2017,33507,Automatic,19149
Lexus,2015,194243,CVT,18890
Mercedes-Benz,2016,11553,Automatic,99999
Nissan,2018,25128,Automatic,24799
Lamborghini,2019,3469,Automatic,239878
